,cust_id,recency,frequency,monetary,basket_size,r,f,m,grade,rfm,score,level
5369,17715.0,207,2,489.6,244.8,2,1,2,b,212,5,bronze
5370,17716.0,29,27,15671.32,580.42,4,4,4,a,444,12,platinum
5371,17717.0,428,1,376.92,376.92,1,1,2,a,112,4,bronze
5372,17718.0,239,3,386.98,128.99,2,2,2,d,222,6,silver
5373,17719.0,44,18,5367.8,298.21,3,4,4,b,344,11,platinum
5374,17720.0,33,12,2715.06,226.26,3,4,4,c,344,11,platinum
5375,17721.0,666,1,307.21,307.21,1,1,1,b,111,3,bronze
5376,17722.0,103,7,4386.96,626.71,2,3,4,a,234,9,gold
5377,17723.0,134,7,3378.4,482.63,2,3,4,a,234,9,gold
5378,17724.0,64,4,995.65,248.91,3,2,3,b,323,8,gold
5379,17725.0,23,14,3371.13,240.8,4,4,4,b,444,12,platinum
5380,17726.0,402,8,1089.56,136.2,1,3,3,d,133,7,silver
5381,17727.0,16,2,1042.55,521.28,4,1,3,a,413,8,gold
5382,17728.0,10,8,3861.13,482.64,4,3,4,a,434,11,platinum
5383,17729.0,603,1,438.65,438.65,1,1,2,a,112,4,bronze
5384,17730.0,10,23,7757.35,337.28,4,4,4,b,444,12,platinum
5385,17731.0,86,7,1347.08,192.44,3,3,3,c,333,9,gold
5386,17732.0,379,10,2448.14,244.81,2,4,4,b,244,10,gold
5387,17733.0,45,2,692.19,346.09,3,1,2,b,312,6,silver
5388,17734.0,60,6,1442.32,240.39,3,3,3,b,333,9,gold
5389,17735.0,9,29,17162.58,591.81,4,4,4,a,444,12,platinum
5390,17736.0,16,4,337.49,84.37,4,2,2,d,422,8,gold
5391,17737.0,16,2,168.24,84.12,4,1,1,d,411,6,silver
5392,17738.0,26,15,4145.36,276.36,4,4,4,b,444,12,platinum
5393,17739.0,18,20,7718.14,385.91,4,4,4,a,444,12,platinum
5394,17740.0,396,6,426.9,71.15,1,3,2,d,132,6,silver
5395,17741.0,413,2,101.1,50.55,1,1,1,d,111,3,bronze
5396,17742.0,120,11,2098.48,190.77,2,4,3,c,243,9,gold
5397,17743.0,449,2,208.85,104.42,1,1,1,d,111,3,bronze
5398,17744.0,10,8,2617.82,327.23,4,3,4,b,434,11,platinum
5399,17745.0,484,2,600.34,300.17,1,1,2,b,112,4,bronze
5400,17746.0,241,7,873.43,124.78,2,3,3,d,233,8,gold
5401,17747.0,107,2,64.65,32.33,2,1,1,d,211,4,bronze
5402,17748.0,534,1,358.15,358.15,1,1,2,a,112,4,bronze
5403,17749.0,185,3,1026.18,342.06,2,2,3,b,223,7,silver
5404,17750.0,12,9,1797.57,199.73,4,4,3,c,443,11,platinum
5405,17751.0,428,1,157.86,157.86,1,1,1,c,111,3,bronze
5406,17752.0,366,1,80.64,80.64,2,1,1,d,211,4,bronze
5407,17753.0,471,5,388.06,77.61,1,3,2,d,132,6,silver
5408,17754.0,7,16,4509.39,281.84,4,4,4,b,444,12,platinum
5409,17755.0,431,1,-72.23,-72.23,1,1,1,d,111,3,bronze
5410,17756.0,382,3,733.7,244.57,2,2,2,b,222,6,silver
5411,17757.0,8,60,9342.84,155.71,4,4,4,c,444,12,platinum
5412,17758.0,26,12,5012.53,417.71,4,4,4,a,444,12,platinum
5413,17759.0,24,5,1276.91,255.38,4,3,3,b,433,10,gold
5414,17760.0,28,7,911.68,130.24,4,3,3,d,433,10,gold
5415,17761.0,39,1,712.78,712.78,3,1,2,a,312,6,silver
5416,17762.0,463,1,129.75,129.75,1,1,1,d,111,3,bronze
5417,17763.0,270,5,51.15,10.23,2,3,1,d,231,6,silver
5418,17764.0,57,5,1623.64,324.73,3,3,3,b,333,9,gold
5419,17765.0,165,4,530.8,132.7,2,2,2,d,222,6,silver
5420,17766.0,388,2,299.61,149.8,2,1,1,d,211,4,bronze
5421,17767.0,22,2,413.05,206.52,4,1,2,c,412,7,silver
5422,17768.0,15,8,3504.56,438.07,4,3,4,a,434,11,platinum
5423,17769.0,19,21,6994.66,333.08,4,4,4,b,444,12,platinum
5424,17770.0,205,5,1143.27,228.65,2,3,3,c,233,8,gold
5425,17771.0,63,4,387.41,96.85,3,2,2,d,322,7,silver
5426,17772.0,17,3,384.77,128.26,4,2,2,d,422,8,gold
5427,17773.0,521,2,585.27,292.63,1,1,2,b,112,4,bronze
5428,17774.0,103,13,2945.7,226.59,2,4,4,c,244,10,gold
5429,17775.0,261,1,56.4,56.4,2,1,1,d,211,4,bronze
5430,17776.0,393,3,331.81,110.6,1,2,2,d,122,5,bronze
5431,17777.0,31,3,665.86,221.95,4,2,2,c,422,8,gold
5432,17778.0,668,1,197.7,197.7,1,1,1,c,111,3,bronze
5433,17779.0,28,5,642.17,128.43,4,3,2,d,432,9,gold
5434,17780.0,674,3,352.91,117.64,1,2,2,d,122,5,bronze
5435,17781.0,166,2,188.02,94.01,2,1,1,d,211,4,bronze
5436,17782.0,389,2,679.02,339.51,1,1,2,b,112,4,bronze
5437,17783.0,79,3,379.91,126.64,3,2,2,d,322,7,silver
5438,17784.0,557,1,112.86,112.86,1,1,1,d,111,3,bronze
5439,17785.0,60,3,403.38,134.46,3,2,2,d,322,7,silver
5440,17786.0,92,2,278.74,139.37,3,1,1,d,311,5,bronze
5441,17787.0,159,4,2601.47,650.37,2,2,4,a,224,8,gold
5442,17788.0,80,2,1117.9,558.95,3,1,3,a,313,7,silver
5443,17789.0,288,2,397.15,198.57,2,1,2,c,212,5,bronze
5444,17790.0,33,20,2783.61,139.18,3,4,4,d,344,11,platinum
5445,17791.0,36,1,106.1,106.1,3,1,1,d,311,5,bronze
5446,17792.0,474,2,370.05,185.02,1,1,2,c,112,4,bronze
5447,17793.0,32,1,323.04,323.04,3,1,1,b,311,5,bronze
5448,17794.0,693,2,147.3,73.65,1,1,1,d,111,3,bronze
5449,17795.0,186,2,350.39,175.19,2,1,2,c,212,5,bronze
5450,17796.0,47,7,1361.99,194.57,3,3,3,c,333,9,gold
5451,17797.0,29,8,1985.87,248.23,4,3,3,b,433,10,gold
5452,17798.0,588,1,183.09,183.09,1,1,1,c,111,3,bronze
5453,17799.0,29,23,6216.74,270.29,4,4,4,b,444,12,platinum
5454,17800.0,44,9,1199.01,133.22,3,4,3,d,343,10,gold
5455,17801.0,458,4,795.78,198.95,1,2,2,c,122,5,bronze
5456,17802.0,89,16,4915.84,307.24,3,4,4,b,344,11,platinum
5457,17803.0,399,1,184.66,184.66,1,1,1,c,111,3,bronze
5458,17804.0,383,4,380.13,95.03,2,2,2,d,222,6,silver
5459,17805.0,80,2,927.03,463.52,3,1,3,a,313,7,silver
5460,17806.0,18,1,546.04,546.04,4,1,2,a,412,7,silver
5461,17807.0,402,3,437.87,145.96,1,2,2,d,122,5,bronze
5462,17808.0,555,4,262.64,65.66,1,2,1,d,121,4,bronze
5463,17809.0,23,24,10498.85,437.45,4,4,4,a,444,12,platinum
5464,17810.0,675,3,344.86,114.95,1,2,2,d,122,5,bronze
5465,17811.0,11,60,9448.53,157.48,4,4,4,c,444,12,platinum
5466,17812.0,19,7,1165.89,166.56,4,3,3,c,433,10,gold
5467,17813.0,21,7,1714.6,244.94,4,3,3,b,433,10,gold
5468,17814.0,382,2,1617.32,808.66,2,1,3,a,213,6,silver
5469,17815.0,400,1,591.96,591.96,1,1,2,a,112,4,bronze
5470,17816.0,43,6,112.32,18.72,3,3,1,d,331,7,silver
5471,17817.0,11,7,801.15,114.45,4,3,2,d,432,9,gold
5472,17818.0,744,1,130.18,130.18,1,1,1,d,111,3,bronze
5473,17819.0,78,13,6568.72,505.29,3,4,4,a,344,11,platinum
5474,17820.0,198,3,159.51,53.17,2,2,1,d,221,5,bronze
5475,17821.0,413,1,334.62,334.62,1,1,2,b,112,4,bronze
5476,17822.0,427,5,2188.5,437.7,1,3,4,a,134,8,gold
5477,17823.0,428,2,494.25,247.13,1,1,2,b,112,4,bronze
5478,17824.0,58,1,298.4,298.4,3,1,1,b,311,5,bronze
5479,17825.0,605,4,731.96,182.99,1,2,2,c,122,5,bronze
5480,17826.0,381,1,134.59,134.59,2,1,1,d,211,4,bronze
5481,17827.0,12,7,2381.3,340.19,4,3,4,b,434,11,platinum
5482,17828.0,15,9,1599.97,177.77,4,4,3,c,443,11,platinum
5483,17829.0,305,6,4680.42,780.07,2,3,4,a,234,9,gold
5484,17830.0,8,3,398.7,132.9,4,2,2,d,422,8,gold
5485,17831.0,40,1,35.4,35.4,3,1,1,d,311,5,bronze
5486,17832.0,56,1,155.37,155.37,3,1,1,c,311,5,bronze
5487,17833.0,730,1,342.36,342.36,1,1,2,b,112,4,bronze
5488,17834.0,421,2,730.47,365.24,1,1,2,a,112,4,bronze
5489,17835.0,9,3,350.64,116.88,4,2,2,d,422,8,gold
5490,17836.0,54,1,110.21,110.21,3,1,1,d,311,5,bronze
5491,17837.0,49,10,1560.53,156.05,3,4,3,c,343,10,gold
5492,17838.0,33,15,6239.55,415.97,3,4,4,a,344,11,platinum
5493,17839.0,49,1,338.8,338.8,3,1,2,b,312,6,silver
5494,17840.0,450,1,185.72,185.72,1,1,1,c,111,3,bronze
5495,17841.0,8,289,69516.19,240.54,4,4,4,b,444,12,platinum
5496,17842.0,609,1,430.69,430.69,1,1,2,a,112,4,bronze
5497,17843.0,310,2,326.23,163.11,2,1,2,c,212,5,bronze
5498,17844.0,113,1,51.56,51.56,2,1,1,d,211,4,bronze
5499,17845.0,562,4,598.19,149.55,1,2,2,d,122,5,bronze
5500,17846.0,92,1,2033.1,2033.1,3,1,3,a,313,7,silver
5501,17847.0,522,2,129.69,64.84,1,1,1,d,111,3,bronze
5502,17848.0,88,31,3638.15,117.36,3,4,4,d,344,11,platinum
5503,17849.0,225,8,1063.76,132.97,2,3,3,d,233,8,gold
5504,17850.0,309,159,55703.13,350.33,2,4,4,b,244,10,gold
5505,17851.0,429,6,1563.34,260.56,1,3,3,b,133,7,silver
5506,17852.0,18,5,663.21,132.64,4,3,2,d,432,9,gold
5507,17853.0,414,3,1608.19,536.06,1,2,3,a,123,6,silver
5508,17854.0,192,6,1071.45,178.58,2,3,3,c,233,8,gold
5509,17855.0,379,1,417.94,417.94,2,1,2,a,212,5,bronze
5510,17856.0,8,6,1393.79,232.3,4,3,3,b,433,10,gold
5511,17857.0,10,26,28566.54,1098.71,4,4,4,a,444,12,platinum
5512,17858.0,12,32,12723.3,397.6,4,4,4,a,444,12,platinum
5513,17859.0,311,1,148.21,148.21,2,1,1,d,211,4,bronze
5514,17860.0,375,4,1015.54,253.89,2,2,3,b,223,7,silver
5515,17861.0,10,22,5064.59,230.21,4,4,4,c,444,12,platinum
5516,17862.0,330,4,1279.09,319.77,2,2,3,b,223,7,silver
5517,17863.0,66,12,5745.2,478.77,3,4,4,a,344,11,platinum
5518,17864.0,19,5,924.32,184.86,4,3,3,c,433,10,gold
5519,17865.0,37,62,25649.05,413.69,3,4,4,a,344,11,platinum
5520,17866.0,149,4,1131.0,282.75,2,2,3,b,223,7,silver
5521,17867.0,37,20,895.78,44.79,3,4,3,d,343,10,gold
5522,17868.0,393,1,234.65,234.65,1,1,1,b,111,3,bronze
5523,17869.0,114,7,1036.16,148.02,2,3,3,d,233,8,gold
5524,17870.0,9,14,3103.2,221.66,4,4,4,c,444,12,platinum
5525,17871.0,211,5,1118.99,223.8,2,3,3,c,233,8,gold
5526,17872.0,388,1,235.87,235.87,2,1,1,b,211,4,bronze
5527,17873.0,87,20,6229.56,311.48,3,4,4,b,344,11,platinum
5528,17874.0,192,7,658.26,94.04,2,3,2,d,232,7,silver
5529,17875.0,695,1,167.1,167.1,1,1,1,c,111,3,bronze
5530,17876.0,406,3,3424.02,1141.34,1,2,4,a,124,7,silver
5531,17877.0,177,1,237.61,237.61,2,1,1,b,211,4,bronze
5532,17878.0,50,3,1412.33,470.78,3,2,3,a,323,8,gold
5533,17879.0,180,1,178.52,178.52,2,1,1,c,211,4,bronze
5534,17880.0,371,3,824.92,274.97,2,2,2,b,222,6,silver
5535,17881.0,311,1,133.35,133.35,2,1,1,d,211,4,bronze
5536,17882.0,386,2,313.46,156.73,2,1,1,c,211,4,bronze
5537,17883.0,10,8,979.95,122.49,4,3,3,d,433,10,gold
5538,17884.0,10,23,3028.89,131.69,4,4,4,d,444,12,platinum
5539,17885.0,19,1,190.19,190.19,4,1,1,c,411,6,silver
5540,17886.0,38,7,1598.43,228.35,3,3,3,c,333,9,gold
5541,17887.0,136,1,111.35,111.35,2,1,1,d,211,4,bronze
5542,17888.0,25,31,1318.9,42.55,4,4,3,d,443,11,platinum
5543,17889.0,219,7,774.87,110.7,2,3,2,d,232,7,silver
5544,17890.0,329,2,602.09,301.05,2,1,2,b,212,5,bronze
5545,17891.0,169,1,203.86,203.86,2,1,1,c,211,4,bronze
5546,17892.0,63,3,244.1,81.37,3,2,1,d,321,6,silver
5547,17893.0,232,1,112.25,112.25,2,1,1,d,211,4,bronze
5548,17894.0,78,20,2397.66,119.88,3,4,4,d,344,11,platinum
5549,17895.0,51,1,98.0,98.0,3,1,1,d,311,5,bronze
5550,17896.0,30,1,256.32,256.32,4,1,1,b,411,6,silver
5551,17897.0,179,10,2534.0,253.4,2,4,4,b,244,10,gold
5552,17898.0,92,4,299.18,74.8,3,2,1,d,321,6,silver
5553,17899.0,166,1,155.8,155.8,2,1,1,c,211,4,bronze
5554,17900.0,171,4,15.0,3.75,2,2,1,d,221,5,bronze
5555,17901.0,36,3,260.08,86.69,3,2,1,d,321,6,silver
5556,17902.0,553,1,216.4,216.4,1,1,1,c,111,3,bronze
5557,17903.0,401,1,381.09,381.09,1,1,2,a,112,4,bronze
5558,17904.0,28,2,178.92,89.46,4,1,1,d,411,6,silver
5559,17905.0,78,14,2374.22,169.59,3,4,4,c,344,11,platinum
5560,17906.0,254,1,72.9,72.9,2,1,1,d,211,4,bronze
5561,17907.0,647,1,291.76,291.76,1,1,1,b,111,3,bronze
5562,17908.0,380,7,1357.89,193.98,2,3,3,c,233,8,gold
5563,17909.0,744,1,132.55,132.55,1,1,1,d,111,3,bronze
5564,17910.0,733,1,261.7,261.7,1,1,1,b,111,3,bronze
5565,17911.0,16,1,366.23,366.23,4,1,2,a,412,7,silver
5566,17912.0,317,7,360.1,51.44,2,3,2,d,232,7,silver
5567,17913.0,65,14,3479.64,248.55,3,4,4,b,344,11,platinum
5568,17914.0,10,1,336.43,336.43,4,1,2,b,412,7,silver
5569,17915.0,558,1,242.13,242.13,1,1,1,b,111,3,bronze
5570,17916.0,635,2,43.87,21.94,1,1,1,d,111,3,bronze
5571,17917.0,52,3,341.28,113.76,3,2,2,d,322,7,silver
5572,17918.0,507,3,396.39,132.13,1,2,2,d,122,5,bronze
5573,17919.0,95,2,1840.32,920.16,3,1,3,a,313,7,silver
5574,17920.0,11,56,24509.91,437.68,4,4,4,a,444,12,platinum
5575,17921.0,71,12,2383.35,198.61,3,4,4,c,344,11,platinum
5576,17922.0,550,1,170.4,170.4,1,1,1,c,111,3,bronze
5577,17923.0,289,3,497.0,165.67,2,2,2,c,222,6,silver
5578,17924.0,8,14,3445.28,246.09,4,4,4,b,444,12,platinum
5579,17925.0,379,1,488.16,488.16,2,1,2,a,212,5,bronze
5580,17926.0,140,5,1035.49,207.1,2,3,3,c,233,8,gold
5581,17927.0,728,1,294.0,294.0,1,1,1,b,111,3,bronze
5582,17928.0,52,3,341.24,113.75,3,2,2,d,322,7,silver
5583,17929.0,18,13,3073.6,236.43,4,4,4,b,444,12,platinum
5584,17930.0,42,15,4242.92,282.86,3,4,4,b,344,11,platinum
5585,17931.0,141,18,3305.96,183.66,2,4,4,c,244,10,gold
5586,17932.0,36,3,1331.57,443.86,3,2,3,a,323,8,gold
5587,17933.0,639,1,114.69,114.69,1,1,1,d,111,3,bronze
5588,17934.0,58,3,1049.15,349.72,3,2,3,b,323,8,gold
5589,17935.0,145,8,655.54,81.94,2,3,2,d,232,7,silver
5590,17936.0,12,1,389.84,389.84,4,1,2,a,412,7,silver
5591,17937.0,15,7,4301.22,614.46,4,3,4,a,434,11,platinum
5592,17938.0,427,1,144.29,144.29,1,1,1,d,111,3,bronze
5593,17939.0,166,1,99.14,99.14,2,1,1,d,211,4,bronze
5594,17940.0,56,22,26960.02,1225.46,3,4,4,a,344,11,platinum
5595,17941.0,137,4,1433.28,358.32,2,2,3,a,223,7,silver
5596,17942.0,14,1,77.5,77.5,4,1,1,d,411,6,silver
5597,17943.0,686,1,-165.03,-165.03,1,1,1,d,111,3,bronze
5598,17944.0,430,1,75.41,75.41,1,1,1,d,111,3,bronze
5599,17945.0,703,3,360.35,120.12,1,2,2,d,122,5,bronze
5600,17946.0,240,2,149.58,74.79,2,1,1,d,211,4,bronze
5601,17947.0,44,1,176.68,176.68,3,1,1,c,311,5,bronze
5602,17948.0,154,1,358.56,358.56,2,1,2,a,212,5,bronze
5603,17949.0,8,138,98895.59,716.63,4,4,4,a,444,12,platinum
5604,17950.0,79,8,1412.65,176.58,3,3,3,c,333,9,gold
5605,17951.0,46,5,1618.38,323.68,3,3,3,b,333,9,gold
5606,17952.0,385,4,819.61,204.9,2,2,2,c,222,6,silver
5607,17953.0,547,1,160.82,160.82,1,1,1,c,111,3,bronze
5608,17954.0,12,26,3831.56,147.37,4,4,4,d,444,12,platinum
5609,17955.0,205,6,949.9,158.32,2,3,3,c,233,8,gold
5610,17956.0,256,1,12.75,12.75,2,1,1,d,211,4,bronze
5611,17957.0,73,1,111.68,111.68,3,1,1,d,311,5,bronze
5612,17958.0,123,2,973.88,486.94,2,1,3,a,213,6,silver
5613,17959.0,599,1,140.75,140.75,1,1,1,d,111,3,bronze
5614,17960.0,178,3,135.08,45.03,2,2,1,d,221,5,bronze
5615,17961.0,28,102,2979.09,29.21,4,4,4,d,444,12,platinum
5616,17962.0,149,5,673.02,134.6,2,3,2,d,232,7,silver
5617,17963.0,478,4,651.51,162.88,1,2,2,c,122,5,bronze
5618,17964.0,38,2,733.46,366.73,3,1,2,a,312,6,silver
5619,17965.0,44,33,7117.78,215.69,3,4,4,c,344,11,platinum
5620,17966.0,44,10,1974.42,197.44,3,4,3,c,343,10,gold
5621,17967.0,378,2,357.29,178.64,2,1,2,c,212,5,bronze
5622,17968.0,380,4,888.04,222.01,2,2,3,c,223,7,silver
5623,17969.0,173,27,2251.19,83.38,2,4,4,d,244,10,gold
5624,17970.0,218,1,582.59,582.59,2,1,2,a,212,5,bronze
5625,17971.0,555,1,161.94,161.94,1,1,1,c,111,3,bronze
5626,17972.0,248,1,136.04,136.04,2,1,1,d,211,4,bronze
5627,17973.0,58,1,337.04,337.04,3,1,2,b,312,6,silver
5628,17974.0,31,6,1858.06,309.68,4,3,3,b,433,10,gold
5629,17975.0,22,26,6927.68,266.45,4,4,4,b,444,12,platinum
5630,17976.0,379,1,706.38,706.38,2,1,2,a,212,5,bronze
5631,17977.0,36,3,1507.73,502.58,3,2,3,a,323,8,gold
5632,17978.0,372,4,1461.76,365.44,2,2,3,a,223,7,silver
5633,17979.0,42,5,737.81,147.56,3,3,2,d,332,8,gold
5634,17980.0,172,4,1033.42,258.35,2,2,3,b,223,7,silver
5635,17981.0,417,1,239.12,239.12,1,1,1,b,111,3,bronze
5636,17982.0,687,1,138.18,138.18,1,1,1,d,111,3,bronze
5637,17983.0,402,1,171.71,171.71,1,1,1,c,111,3,bronze
5638,17984.0,152,5,1191.27,238.25,2,3,3,b,233,8,gold
5639,17985.0,29,1,634.95,634.95,4,1,2,a,412,7,silver
5640,17986.0,63,1,20.8,20.8,3,1,1,d,311,5,bronze
5641,17987.0,192,6,928.12,154.69,2,3,3,c,233,8,gold
5642,17988.0,18,15,479.59,31.97,4,4,2,d,442,10,gold
5643,17989.0,386,1,228.83,228.83,2,1,1,c,211,4,bronze
5644,17990.0,243,7,1522.57,217.51,2,3,3,c,233,8,gold
5645,17991.0,232,3,320.55,106.85,2,2,1,d,221,5,bronze
5646,17992.0,396,1,254.13,254.13,1,1,1,b,111,3,bronze
5647,17993.0,624,1,235.19,235.19,1,1,1,b,111,3,bronze
5648,17994.0,128,14,2262.87,161.63,2,4,4,c,244,10,gold
5649,17995.0,288,3,495.48,165.16,2,2,2,c,222,6,silver
5650,17996.0,386,3,482.33,160.78,2,2,2,c,222,6,silver
5651,17997.0,81,12,1511.3,125.94,3,4,3,d,343,10,gold
5652,17998.0,387,4,601.74,150.43,2,2,2,d,222,6,silver
5653,17999.0,44,3,730.9,243.63,3,2,2,b,322,7,silver
5654,18000.0,571,1,124.25,124.25,1,1,1,d,111,3,bronze
5655,18001.0,19,6,953.84,158.97,4,3,3,c,433,10,gold
5656,18002.0,382,4,249.92,62.48,2,2,1,d,221,5,bronze
5657,18003.0,383,1,358.61,358.61,2,1,2,a,212,5,bronze
5658,18004.0,369,1,169.47,169.47,2,1,1,c,211,4,bronze
5659,18005.0,10,2,249.72,124.86,4,1,1,d,411,6,silver
5660,18006.0,30,4,997.86,249.46,4,2,3,b,423,9,gold
5661,18007.0,399,1,220.32,220.32,1,1,1,c,111,3,bronze
5662,18008.0,77,23,19787.13,860.31,3,4,4,a,344,11,platinum
5663,18009.0,242,14,2077.08,148.36,2,4,3,d,243,9,gold
5664,18010.0,263,1,174.8,174.8,2,1,1,c,211,4,bronze
5665,18011.0,380,2,527.03,263.51,2,1,2,b,212,5,bronze
5666,18012.0,730,1,115.3,115.3,1,1,1,d,111,3,bronze
5667,18013.0,162,2,187.29,93.65,2,1,1,d,211,4,bronze
5668,18014.0,35,1,166.42,166.42,3,1,1,c,311,5,bronze
5669,18015.0,11,1,120.03,120.03,4,1,1,d,411,6,silver
5670,18016.0,39,7,1960.46,280.07,3,3,3,b,333,9,gold
5671,18017.0,88,4,688.0,172.0,3,2,2,c,322,7,silver
5672,18018.0,115,5,156.69,31.34,2,3,1,d,231,6,silver
5673,18019.0,58,1,38.45,38.45,3,1,1,d,311,5,bronze
5674,18020.0,550,2,129.28,64.64,1,1,1,d,111,3,bronze
5675,18021.0,516,2,227.06,113.53,1,1,1,d,111,3,bronze
5676,18022.0,42,5,1651.79,330.36,3,3,3,b,333,9,gold
5677,18023.0,547,1,-3248.86,-3248.86,1,1,1,d,111,3,bronze
5678,18024.0,159,3,236.78,78.93,2,2,1,d,221,5,bronze
5679,18025.0,386,6,1177.72,196.29,2,3,3,c,233,8,gold
5680,18026.0,507,2,2074.07,1037.03,1,1,3,a,113,5,bronze
5681,18027.0,105,1,115.31,115.31,2,1,1,d,211,4,bronze
5682,18028.0,590,1,192.05,192.05,1,1,1,c,111,3,bronze
5683,18029.0,649,1,433.77,433.77,1,1,2,a,112,4,bronze
5684,18030.0,11,3,220.7,73.57,4,2,1,d,421,7,silver
5685,18031.0,385,1,462.1,462.1,2,1,2,a,212,5,bronze
5686,18032.0,341,1,73.5,73.5,2,1,1,d,211,4,bronze
5687,18033.0,72,1,97.97,97.97,3,1,1,d,311,5,bronze
5688,18034.0,28,3,793.7,264.57,4,2,2,b,422,8,gold
5689,18035.0,42,5,1276.74,255.35,3,3,3,b,333,9,gold
5690,18036.0,39,11,1563.64,142.15,3,4,3,d,343,10,gold
5691,18037.0,161,15,167.42,11.16,2,4,1,d,241,7,silver
5692,18038.0,563,1,149.41,149.41,1,1,1,d,111,3,bronze
5693,18039.0,381,4,579.17,144.79,2,2,2,d,222,6,silver
5694,18040.0,26,2,357.2,178.6,4,1,2,c,412,7,silver
5695,18041.0,18,40,8669.65,216.74,4,4,4,c,444,12,platinum
5696,18042.0,60,2,281.15,140.57,3,1,1,d,311,5,bronze
5697,18043.0,31,3,875.97,291.99,4,2,3,b,423,9,gold
5698,18044.0,11,19,3502.66,184.35,4,4,4,c,444,12,platinum
5699,18045.0,52,1,189.4,189.4,3,1,1,c,311,5,bronze
5700,18046.0,656,1,189.63,189.63,1,1,1,c,111,3,bronze
5701,18047.0,388,2,342.69,171.34,2,1,2,c,212,5,bronze
5702,18048.0,210,3,401.73,133.91,2,2,2,d,222,6,silver
5703,18049.0,444,2,556.52,278.26,1,1,2,b,112,4,bronze
5704,18050.0,366,2,412.06,206.03,2,1,2,c,212,5,bronze
5705,18051.0,641,8,2275.98,284.5,1,3,4,b,134,8,gold
5706,18052.0,571,1,10877.18,10877.18,1,1,4,a,114,6,silver
5707,18053.0,73,6,527.77,87.96,3,3,2,d,332,8,gold
5708,18054.0,399,1,176.5,176.5,1,1,1,c,111,3,bronze
5709,18055.0,14,15,11163.52,744.23,4,4,4,a,444,12,platinum
5710,18056.0,295,3,539.75,179.92,2,2,2,c,222,6,silver
5711,18057.0,400,3,1203.56,401.19,1,2,3,a,123,6,silver
5712,18058.0,16,3,774.06,258.02,4,2,2,b,422,8,gold
5713,18059.0,16,4,296.71,74.18,4,2,1,d,421,7,silver
5714,18060.0,415,2,1185.46,592.73,1,1,3,a,113,5,bronze
5715,18061.0,28,29,6480.47,223.46,4,4,4,c,444,12,platinum
5716,18062.0,180,9,1523.37,169.26,2,4,3,c,243,9,gold
5717,18063.0,397,2,186.6,93.3,1,1,1,d,111,3,bronze
5718,18064.0,140,15,4441.18,296.08,2,4,4,b,244,10,gold
5719,18065.0,12,32,5836.88,182.4,4,4,4,c,444,12,platinum
5720,18066.0,82,3,1440.4,480.13,3,2,3,a,323,8,gold
5721,18067.0,47,1,396.33,396.33,3,1,2,a,312,6,silver
5722,18068.0,296,1,101.7,101.7,2,1,1,d,211,4,bronze
5723,18069.0,33,13,4525.71,348.13,3,4,4,b,344,11,platinum
5724,18070.0,676,2,307.75,153.88,1,1,1,c,111,3,bronze
5725,18071.0,264,6,1428.63,238.1,2,3,3,b,233,8,gold
5726,18072.0,162,2,-0.0,-0.0,2,1,1,d,211,4,bronze
5727,18073.0,121,13,3864.44,297.26,2,4,4,b,244,10,gold
5728,18074.0,380,2,1509.04,754.52,2,1,3,a,213,6,silver
5729,18075.0,30,31,5579.91,180.0,4,4,4,c,444,12,platinum
5730,18076.0,387,1,151.49,151.49,2,1,1,c,211,4,bronze
5731,18077.0,15,18,4338.56,241.03,4,4,4,b,444,12,platinum
5732,18078.0,224,4,844.6,211.15,2,2,3,c,223,7,silver
5733,18079.0,52,5,4242.75,848.55,3,3,4,a,334,10,gold
5734,18080.0,25,2,1231.5,615.75,4,1,3,a,413,8,gold
5735,18081.0,43,3,343.45,114.48,3,2,2,d,322,7,silver
5736,18082.0,32,1,703.37,703.37,3,1,2,a,312,6,silver
5737,18083.0,404,1,470.73,470.73,1,1,2,a,112,4,bronze
5738,18084.0,23,5,193.73,38.75,4,3,1,d,431,8,gold
5739,18085.0,337,4,1645.75,411.44,2,2,3,a,223,7,silver
5740,18086.0,281,1,101.34,101.34,2,1,1,d,211,4,bronze
5741,18087.0,105,21,14411.62,686.27,2,4,4,a,244,10,gold
5742,18088.0,68,1,167.67,167.67,3,1,1,c,311,5,bronze
5743,18089.0,453,1,428.45,428.45,1,1,2,a,112,4,bronze
5744,18090.0,428,1,349.4,349.4,1,1,2,b,112,4,bronze
5745,18091.0,600,1,360.85,360.85,1,1,2,a,112,4,bronze
5746,18092.0,9,20,16173.19,808.66,4,4,4,a,444,12,platinum
5747,18093.0,100,9,4429.61,492.18,3,4,4,a,344,11,platinum
5748,18094.0,88,15,6322.62,421.51,3,4,4,a,344,11,platinum
5749,18095.0,319,5,2303.09,460.62,2,3,4,a,234,9,gold
5750,18096.0,18,6,1805.28,300.88,4,3,3,b,433,10,gold
5751,18097.0,14,14,4652.17,332.3,4,4,4,b,444,12,platinum
5752,18098.0,403,1,550.84,550.84,1,1,2,a,112,4,bronze
5753,18099.0,134,1,168.31,168.31,2,1,1,c,211,4,bronze
5754,18100.0,557,1,451.56,451.56,1,1,2,a,112,4,bronze
5755,18101.0,18,5,629.16,125.83,4,3,2,d,432,9,gold
